timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,src_asn,src_country,dst_asn,dst_country,pattern_type,entity_id
2026-09-04T08:28:47.142410+00:00,137.116.99.240,158.202.155.23,49152,8333,f776fd9540a36124c4dc1ed28c38b549a97714aa1b30a3f3b6c790ff3d3ca374,1D9UsmHMww3BHNYBNDQjsWq9ZxJ6ntkKpX,"1x6x5ugbEUrFADARMZX3GjfUoP3aGqZahQ,1pGYW5hVvxFSKSxKMhJV9WsdCQCnN3LbDj,342xTZSXsnJGcayVn3joTpbDqjktm4aoXw,13EJboJejR8CrXB95yqfP4X4gFWm2oupgg,1JscL975WL8jEHtrJ9PVqK4xRyFftjnJpd,1ycPSWHJCZqBNgCprWc3YwdzdWdXXffEvB,1QpceJqKiKmJcRCebtdtXNkBnRWQ14KaSg",3.31827799,"0.47394582,0.47394582,0.47394582,0.47394582,0.47394582,0.47394582,0.47394582",0.00065725,p2sh,AS16276,US,AS7018,CH,fan_out,wallet_00054
2026-09-04T08:49:56.142410+00:00,130.66.102.60,106.17.149.135,18333,8333,1e2d52f97d02424399c1e7470b8969fd7ee10c5d6a86d95d0ecfbd988b20dffe,3FqGW2GwkspLRgPLH3McqNhHN67JA1vrdE,"3rA671zAi8HpXvHFdnrEpWihyqeNvcvpyA,1nrNLDg7WjmzrDDhG5eGpQP8yydDhKWsYE",1.36802402,"0.43680915,0.93075967",0.0004552,p2sh,AS24940,CN,AS15169,GB,benign,wallet_00055
2026-09-04T07:31:55.142410+00:00,164.95.130.240,58.234.98.234,8333,8333,68d3ad1062490eb58420b7145fa6a48808d09cee92b996f0ca522144f33134d8,"3m1uDuiytPLz8RgY4oegLwMkdUABiULSEo,3XtcEfCZGXnpFXHHSXWtDRwgGBApB9RmtN,3rA671zAi8HpXvHFdnrEpWihyqeNvcvpyA,3FqGW2GwkspLRgPLH3McqNhHN67JA1vrdE,1FAMssAMeNFb8JYBLbDueCrXc6CDm9mNNS,1YkdSWKrQQkKvVfSoCphf55fvUhSqovr33",bc1q4tcpuc9snr556ud5hg3q8zuecxpeuzaw9ej7dz,"1.43688211,0.24259212,0.29651614,0.78453599,0.74795945,1.30735285",4.81552287,0.00031579,p2pkh,AS24940,SG,AS16276,NL,mixer,wallet_00056
2026-09-04T08:01:14.142410+00:00,94.208.15.186,197.203.94.207,8333,8333,46e020fbe71dad91d6aec36997a2b8c7456e621671c368f70b39a50ff59d50f5,1YkdSWKrQQkKvVfSoCphf55fvUhSqovr33,1PoxbdquBCBT7Lk2mXRjv7aanPBM8Mt8sK,0.51025929,0.51010411,0.00015518,p2wpkh,AS7018,BR,AS16509,BR,benign,wallet_00057
2026-09-04T07:33:33.142410+00:00,164.143.67.187,99.59.238.3,8333,8333,b0b6cb1303e48b4732aa516c21a9d895e2f641ddf025ae2f6ccd2912d8d23b3e,3FqGW2GwkspLRgPLH3McqNhHN67JA1vrdE,"1syfQm5695LU2nnscyMVj2ZDXrWoHoJZuG,34ieqJqCPAzWceB6AFfEDsYh3CdTpFtW9J",1.7969932,"0.63383789,1.16270371",0.0004516,p2wpkh,AS13335,GB,AS8075,NL,benign,wallet_00058
2026-09-04T08:09:46.142410+00:00,24.138.87.178,205.231.240.81,50124,8333,db9a0c76ade9c7e5ae446788538d617434b8937e323eb38f3e0ca3267b324a71,1D9UsmHMww3BHNYBNDQjsWq9ZxJ6ntkKpX,"19zWZRj17uMXR9XpN5GtVu3bq6kwYp18is,3ahe2G3NRUuSGyGGrg2xGJ4btezKvSSjS7",0.55085658,"0.11990538,0.4304578",0.0004934,p2pkh,AS13335,RU,AS16509,BR,benign,wallet_00059
2026-09-04T07:57:11.142410+00:00,19.201.106.208,94.231.53.36,8333,8333,1e7ef90f99a86e7410102a746ec741ac99dad6b041f2197736d8d53630633fbc,bc1q6jnqrhufsl72r2q68fj0q9fkac4x6efyd0zyz8,"1qNQczRzy7epwoVRrKcrsW49jYKe42mEbi,1phv7eUCEkBsGmH6e9mGk1keuyJyQHURX1",0.83714796,"0.78221581,0.05448328",0.00044887,p2sh,AS13335,GB,AS15169,CN,benign,wallet_00060
2026-09-04T08:48:11.142410+00:00,77.61.193.234,74.140.165.148,18333,8333,78103ec83f62e9fde4587d5aa5b7943f96a8e5863198bb858b05b1b0a884a5be,1FDqGLTQDC5utfJogd2ocEpturxYt8Si64,3N8s93sCJtfQej7SXGq51dHBhcY4YsWynq,0.3162053,0.31576598,0.00043932,p2wpkh,AS8075,CN,AS15169,BR,benign,wallet_00061
2026-09-04T08:29:31.142410+00:00,221.6.182.121,72.202.213.76,50124,8333,9190eba5a433ef8a57b92a718d6d6fd59642e6c856390fceab801b0dcf040540,1YZpPfFoDj3DxXHFGyZbikMDEftaPQAyCh,"1vctFPPkgQWmVnuLe58AcchpEfLP1krgjn,3pTJBDe6xRtdAzhcWCwRumRXw7mbiTMjsu",0.84859347,"0.56216826,0.28578021",0.000645,p2pkh,AS7018,GB,AS8075,CH,benign,wallet_00062
2026-09-04T08:40:38.142410+00:00,152.5.76.11,10.73.41.222,50124,8333,8ec240de1db37af0e985cdc20c6325e9d7c90f59f417bdfc3a6e55de3705e784,1WCnKJLybci4Vk7K9jRi9JduHWpzG5vAGD,"3xMvsqWr6Hmffhbbbx7c3FmiRLfU3Z9gDE,1UovwVksFQb7r8YcSLPJy4fHaiwsLByZnv",22.90331022,"0.40289377,22.49981152",0.00060493,p2pkh,AS13335,SG,AS8075,DE,peel_chain,wallet_00063
2026-09-04T09:08:03.142410+00:00,174.176.38.185,101.148.189.251,18333,8333,c77ebb1584b6c5f0c083d7f66ffcf2d8b12d79c91c0d3efb3c166abd4fc4baa0,"bc1qpewa5ayr63847mcy0vwyjm4elnkmqr9rf5kc5q,1idHemUNEJLquUGCBAfizGaDyfWCUGucgg,19zWZRj17uMXR9XpN5GtVu3bq6kwYp18is,3sfeswbt7eZLXWkurGb19ap98waNVq19re,1p8PQ2HHJpWjX4muUKdkkcNRnz44JDkLqe",1ZZPNMSEioddGB7xXCfJFnVW2GeiGMDRhf,"0.23207794,0.48842836,0.71227064,1.39964484,1.20617975",4.03802424,0.00057729,p2wpkh,AS24940,NL,AS16276,NL,mixer,wallet_00064
2026-09-04T08:56:11.142410+00:00,185.132.98.11,215.120.231.140,49152,8333,49bc2d082bf18f84d2a108edeee0998f88617ae3e80485d3d79b30d4675e0c34,"bc1qpewa5ayr63847mcy0vwyjm4elnkmqr9rf5kc5q,3gjeZUaY5tfvGrnNEYxyrXERvmaDTLspSP,3BBXncjBTKYEAru9FQrkBWr2W9r7NCq8h4,1D9UsmHMww3BHNYBNDQjsWq9ZxJ6ntkKpX,bc1qp0zvuw2hr8t4rdgdc7za9ktp0z4ylwce4eafeg,3rA671zAi8HpXvHFdnrEpWihyqeNvcvpyA",bc1qksvt3py2g595q7zy54d4y42rdnpvt7xz7f4jgh,"1.43119325,0.88913836,0.36152102,0.50520169,0.57439405,1.11697514",4.87780515,0.00061836,p2wpkh,AS16276,RU,AS7018,CN,mixer,wallet_00065
2026-09-04T08:46:05.142410+00:00,27.188.57.122,129.84.144.74,8333,8333,13ae1d2296df956ba181b2b3d2523fc73f6a4ab29f91c8380e44e83a6be04797,1YZpPfFoDj3DxXHFGyZbikMDEftaPQAyCh,"1zkN7A6iAbpAfJqURjjKnpvd3MQtTkTLZS,bc1qzplnxzlv0hn8ler66aezuqll9anhtm9dm96pgd,3VdzSTAjixeEworAy43B5QNsGT2yeS2zw5,31oKdZ2ER3WJuFdGunVwvJVHCbYMhh5bvk,bc1qld7f2kumaj9ttkhymm39aw288p62kkwv58yqqw",3.29996292,"0.65987006,0.65987006,0.65987006,0.65987006,0.65987005",0.00061263,p2sh,AS8075,BR,AS16276,US,fan_out,wallet_00066
2026-09-04T09:24:45.142410+00:00,45.222.44.131,44.28.127.7,18333,8333,e7a97924fcfa34d473fc53a967e038cf94e4192793318b7156d42725114fc164,3gjeZUaY5tfvGrnNEYxyrXERvmaDTLspSP,3Xn21EyDEhtkyogQHabfdavNEyFkmSjjdS,0.11610193,0.11587564,0.00022629,p2sh,AS13335,SG,AS8075,CH,benign,wallet_00067
2026-09-04T10:06:47.142410+00:00,209.74.67.162,54.199.108.143,18333,8333,8c27dbd0a931a383bf3768dda765a815a2aeec32be8cfcc05d1ad37967f9e09c,"bc1q253maauvx6pentyee92suvuph6c8n456d2zy7t,bc1qruyaeuq3atggx3ps3rd8jcnzz6zwhd9xzx3ddz,19zWZRj17uMXR9XpN5GtVu3bq6kwYp18is",1S6FiUu8Ytqygmwgh55rs7PwL4nUda8fvx,"1.06541509,0.4148719,1.17409854",2.65417321,0.00021232,p2wpkh,AS13335,SG,AS13335,RU,mixer,wallet_00068
2026-09-04T09:29:29.142410+00:00,36.220.92.218,140.142.159.92,18333,8333,50357a79fbf3323125d5572a7df3e5c19c7f5b5ee90c45790fa6bdd5d2fd6788,1MpCMghR7dGUgLcFUtxs8wp4gyZSjVS2vi,"bc1qx95z6mkdw3gjvzva4u6cgq5cqvdfk9mzv6sxlx,1XVBsSVtHjBeEUJ8KZjdHhTHYYpyqZQV8S",0.60236818,"0.16813292,0.43393435",0.00030091,p2wpkh,AS16276,DE,AS8075,US,benign,wallet_00069
2026-09-04T09:44:41.142410+00:00,16.92.49.114,47.178.186.231,18333,8333,a5a49b5a10361b45c2bd29f7e404479a07974d1bae6e6eafd1904da307a54d29,1p8PQ2HHJpWjX4muUKdkkcNRnz44JDkLqe,"1D7dMHkNcr61p2AMCbdD3pVwvwDzZTLTHQ,3itSRggWUdFqwLMiuQKXXabCpQdXh5csc5",1.19470584,"0.62676314,0.56728292",0.00065978,p2wpkh,AS13335,JP,AS16509,DE,benign,wallet_00070
2026-09-04T09:07:00.142410+00:00,172.125.214.24,91.143.172.82,49152,8333,b1c9bcf0027c7e64dfa387e24999e754a20baffa1fd0cda2b55714ce750415a8,3gjeZUaY5tfvGrnNEYxyrXERvmaDTLspSP,1QBewY4bgbSnbwARreQkoTf82EoY58c4XD,0.69381383,0.69308502,0.00072881,p2wpkh,AS7018,GB,AS24940,DE,benign,wallet_00071
2026-09-04T09:16:11.142410+00:00,79.30.215.247,72.181.248.230,18333,8333,f39fe4d3b69e303fa772f429bf51faed0a4f7886dfb870b7455f4794a70c7bb5,1D7dMHkNcr61p2AMCbdD3pVwvwDzZTLTHQ,"13JpLn7zQ4TcBY2i6rw5Bg6kwVPdKVdSrT,bc1qu4zxgc2fw0et6taujcjgcl3udn2wexwyutwpw3",0.81498034,"0.44467509,0.36977626",0.00052899,p2sh,AS8075,CN,AS13335,CH,benign,wallet_00072
2026-09-04T08:17:26.142410+00:00,137.116.99.240,208.144.200.85,52140,8333,621d249478b4b98f07f8cf93b9462f2ffa97b77fc2468511e59d3ea7637849bc,19zWZRj17uMXR9XpN5GtVu3bq6kwYp18is,3tbfrgSA7mFHZ81CeEwgPjcNmHm9ifkNDW,0.18771678,0.1875142,0.00020258,p2sh,AS15169,SG,AS13335,SG,benign,wallet_00073
2026-09-04T08:37:11.142410+00:00,143.6.84.237,98.3.63.57,8332,8333,06a02ba1f7ce36af5b52d9e789b1641f6ffa41e7b81891b984533cad16886ba9,bc1qmmnwzw9dr24r84dvnp443hmzppuent8pclurk4,"3Xn21EyDEhtkyogQHabfdavNEyFkmSjjdS,1fiDk5z5d4JgT3GAmzkpKN3KT5vT61VpLU",1.88754712,"0.62904314,1.25785244",0.00065154,p2wpkh,AS7018,DE,AS16276,GB,benign,wallet_00074
2026-09-04T07:51:11.142410+00:00,123.150.18.52,196.116.177.214,8333,8333,0c038f68affeaa84f401107765048a9934cddefdc44bff78f2c45fbc9a54022d,3FqGW2GwkspLRgPLH3McqNhHN67JA1vrdE,"123Thq7nyM3XMgmxSKD63XJDWAPZBnawu1,3xpWKzQZwFqwJVZFJMyKpJHSoE7UEuESVE",0.9329178,"0.07998281,0.85276698",0.00016801,p2sh,AS24940,BR,AS16276,RU,benign,wallet_00075
2026-09-04T08:30:03.142410+00:00,81.216.181.92,218.25.227.232,8332,8333,f938f14537ce21fc6e6dc4c848d71c0674eaf3b7c5c793777639b4575a195020,bc1q6jnqrhufsl72r2q68fj0q9fkac4x6efyd0zyz8,"1urbrbJb7P3PW6PCsTesw5ofrcrUCNQ6Pc,1XVHuvMf77tZjVi3FMZB9T3XzKreCowQEX",1.17303258,"0.02076369,1.15210659",0.0001623,p2sh,AS16276,RU,AS16276,DE,benign,wallet_00076
2026-09-04T09:25:19.142410+00:00,99.170.253.192,7.89.8.235,52140,8333,5289b078529453600c9227077bb8cc7b256f857022ae4546ed9e07f5ef047ad1,3UgxrtKF9EJNjjEWor65J3Wen7p9XDGzNC,3T2TXuBA9DYE7GLcNuXbTmRkJ5ddgeDrTx,1.01942978,1.01912453,0.00030525,p2wpkh,AS16276,GB,AS13335,SG,benign,wallet_00077
2026-09-04T08:02:53.142410+00:00,94.208.15.186,17.5.16.174,49152,8333,f49f0b9387c0174f67e4059d6e8f84fb3a23ce4eaac7b8341d8beb3430a0fe11,bc1q6jnqrhufsl72r2q68fj0q9fkac4x6efyd0zyz8,"1p8PQ2HHJpWjX4muUKdkkcNRnz44JDkLqe,bc1qe5qc0laujzwcvfcdzwusyguvq9hfz7kr48cnfn",1.59834377,"0.25712033,1.34093058",0.00029286,p2pkh,AS16276,JP,AS7018,NL,benign,wallet_00078
2026-09-04T08:31:31.142410+00:00,110.35.219.142,107.51.159.54,49152,8333,7505c22112c45955d7413aad633ba09f19101c395fd210cfb67fbd8ba5c070d0,1TQkayqUuWcMED1XjLf1FWaosC9ihDFNv7,"31EZPREMXcugP8eUnZDAsCAwLZXMQvMY4N,1UiVaB2eayT5TU3JCysHhzSN6PwzKqrTrg,18rTuFu4cvrXYKTrTm3qxHEEC61ong5N4e,bc1qu6n2p9zmdwkj99r4527qncjfh89pqrnk2g7aw3,1NTqbnPEBExHz4tWuw3AbXj3g4mybWCPwi,3FnRVVLvDkMwRdzHieeD5Mdmy5dVW7Yxr8",1.01783365,"0.16961509,0.16961509,0.16961509,0.16961509,0.16961509,0.16961508",0.00014312,p2sh,AS7018,DE,AS13335,JP,fan_out,wallet_00079
2026-09-04T07:50:11.142410+00:00,185.132.98.11,169.200.38.188,8333,8333,ee8a0e6227aa16fec7c536024ca6142fd5225c850dee2a00d49a6b156a0550ab,bc1q6jnqrhufsl72r2q68fj0q9fkac4x6efyd0zyz8,3EstkTHpr24VvWMMmc6YKKQoNfpznaPGQu,0.30260734,0.30213982,0.00046752,p2wpkh,AS24940,CH,AS16276,DE,benign,wallet_00080
2026-09-04T08:44:59.142410+00:00,185.211.188.108,25.206.37.132,52140,8333,b2bedf71ef6aea6d111a98f99e472ddf2808afff287d08006cf12c5329ffec3e,1wqZKfZfM9GnLQw6hqbiu2TVr4SSddToma,"bc1qpvl34daf305536lunk9tj9fvln3zetpjkgzy3v,1gMBWvB45sPwn48yuHaFmYwVGqBWhu46e3",1.49631361,"0.05996177,1.43571215",0.00063969,p2sh,AS7018,GB,AS15169,RU,benign,wallet_00081
2026-09-04T08:24:35.142410+00:00,16.85.213.102,67.217.50.182,8333,8333,fb1598f7d088c5a9ec657906c26ceb813fd7830e00fb8b1bde13537640333320,"3i1CUJt1PPfzt7wqk9xJA6q7WNLngsze8L,bc1qwpl3xw6ukpx2u3h8uv6vqp7r8znytkj6k0l4kk,bc1q9hwp8d35jnjmxxgk9mj4mte45m2ylz99suj2ey,1dGqs31YaRgUrkoNDXv25AerGGnMJrK8EN","1AqMVuLFmZ16D9J6FcmGn3j5gDozvi67w5,1MLMygFCGM6umKcHdiSoM8DzThWHB1ADXV","0.92352259,0.74501155,0.23737035,0.58370869","1.24463063,1.24463063",0.00035192,p2sh,AS16509,GB,AS24940,DE,mixer,wallet_00082
2026-09-04T08:50:41.142410+00:00,110.35.219.142,199.81.233.114,49152,8333,e9e994d4f8e8a55fee2b3727e0637e6c9ed8a656275a29a8b136699c8d23b1f6,1m7DYAg7TCLnKu5xMU2x2iCTpBbBaGFf9u,"1D7dMHkNcr61p2AMCbdD3pVwvwDzZTLTHQ,3pcUguBoF1NGP7Z7Q5QyMTLLuerqgdevCc",1.45371931,"0.23003423,1.22336849",0.00031659,p2pkh,AS13335,BR,AS15169,CN,benign,wallet_00083
2026-09-04T08:31:11.142410+00:00,164.143.67.187,96.89.38.0,8332,8333,7396b24d0e45cd841d75ec220f5382a2741356d078202d20bb4da1e314b8bde8,1tUesSGeUk4cvAjuf9L6SRuHVLv9ZTT46o,1qNQczRzy7epwoVRrKcrsW49jYKe42mEbi,0.6037828,0.60299408,0.00078872,p2sh,AS13335,BR,AS24940,CH,benign,wallet_00084
2026-09-04T09:41:51.142410+00:00,15.25.21.223,39.137.122.139,50124,8333,1d3c17f75fcef678d20cffe34f8c48ff83103183b0116a257a4cf5be697a0aea,"1Fe2dnPxCHAuUD9QjwQPTMMKuddKbjut8C,1TQkayqUuWcMED1XjLf1FWaosC9ihDFNv7,1LypKCfZckfUMmFojtxVYM28ugZ3L41eAQ,3cDH2L3c5SCW1PfAY3V3qd71vdp4kdzuSs,3BBXncjBTKYEAru9FQrkBWr2W9r7NCq8h4,1vctFPPkgQWmVnuLe58AcchpEfLP1krgjn","bc1qxe2jxfnwtm395k7m28t0apgezxtlqgy9euxvlz,bc1qa875uz34rc9n7mu83pt0d30fn7agtx8juf8swj","0.47968595,0.58983001,0.85523722,0.22937751,0.70842555,1.40111914","2.13175699,2.13175699",0.0001614,p2wpkh,AS16276,CH,AS16509,US,mixer,wallet_00085
2026-09-04T09:18:07.142410+00:00,77.161.11.10,52.98.241.22,8333,8333,8ce57eed135171f45c03f5480b8277cec6f8f7888e0e679cb6aa2d9a41a11f25,3uTGRkTNpy8PnU3HQFSG2NLqwzX97yBaEB,"1vctFPPkgQWmVnuLe58AcchpEfLP1krgjn,3ADEhubGiGQWRpDoXipZtMinbq19ZrtiBj",1.51085432,"0.72767181,0.78268902",0.00049349,p2pkh,AS13335,CN,AS24940,BR,benign,wallet_00086
2026-09-04T09:08:17.142410+00:00,97.41.16.196,14.251.186.28,49152,8333,84f558f41892bbe73254aa97e497e9f4335bccb29842d8120a476af0744e7f71,bc1qmmnwzw9dr24r84dvnp443hmzppuent8pclurk4,"1MpCMghR7dGUgLcFUtxs8wp4gyZSjVS2vi,1gfmRtMoGx7azwmHgiS98N8MRTfs6Uneb1",0.66038929,"0.0221777,0.63745168",0.00075991,p2sh,AS15169,BR,AS24940,JP,benign,wallet_00087
2026-09-04T10:52:35.142410+00:00,134.70.62.132,56.23.73.149,8332,8333,9315727a77c55d861d710214904cc79af7e7fdfa5f6b56e4c633ea1ff304544f,bc1qu6v98x2y0nlc4zgvdsydedr24vl5h9t6mjlqwq,1wqZKfZfM9GnLQw6hqbiu2TVr4SSddToma,0.41443836,0.41397428,0.00046408,p2pkh,AS8075,DE,AS24940,NL,benign,wallet_00088
2026-09-04T10:10:53.142410+00:00,32.19.177.191,70.116.5.201,18333,8333,874593f22e539eae6de2415ae8c7bdb9c19e3cc1b3bf8edcf9142d9ed00b8ba5,1UovwVksFQb7r8YcSLPJy4fHaiwsLByZnv,"bc1qruyaeuq3atggx3ps3rd8jcnzz6zwhd9xzx3ddz,1jXQ2xbiTKjcSqzmHhzMJus1vQax4rWhf6",22.49981152,"0.35264882,22.14641858",0.00074412,p2pkh,AS16276,RU,AS7018,JP,peel_chain,wallet_00089
2026-09-04T09:47:41.142410+00:00,57.50.197.127,112.111.223.108,52140,8333,f7285f8ccc9fe131a3b9d9292919faa4386e1acda1ecede257cd0ec9592c0c1b,bc1qpvl34daf305536lunk9tj9fvln3zetpjkgzy3v,bc1qpewa5ayr63847mcy0vwyjm4elnkmqr9rf5kc5q,0.14848137,0.1479003,0.00058107,p2pkh,AS16276,US,AS15169,CN,benign,wallet_00090
2026-09-04T08:55:06.142410+00:00,19.201.106.208,46.232.54.24,52140,8333,82dcc0be394ab741753ae6cc3379c5a01c6fccdaf9c3ba3fc5b29dc465bf1ad8,bc1qpewa5ayr63847mcy0vwyjm4elnkmqr9rf5kc5q,"3sfeswbt7eZLXWkurGb19ap98waNVq19re,3JfZUjEDN7EWGN47DNtfn2k12waQG1Kyc5",1.86247134,"0.48478633,1.37690012",0.00078489,p2sh,AS16276,DE,AS16276,SG,benign,wallet_00091
2026-09-04T09:22:35.142410+00:00,137.116.99.240,1.146.74.199,8332,8333,6a759b1f734f82a7a08b341abe8ed97e7cdf1bc0280afd06571a65c2f6d27e67,1BsK5QUGS8v5goGsYeW8LB58Hj1BGqzo3F,3m4J8L5Y1df3Re2sQgTgZMwQbh2jiALudT,0.3551046,0.35449927,0.00060533,p2pkh,AS16276,CN,AS7018,RU,benign,wallet_00092
2026-09-04T11:00:23.142410+00:00,174.176.38.185,153.8.181.194,8333,8333,aed13bbae496173bc0d7782d8a830d6306772227be8317c39babeec9ebe9a842,3WSx4KCRxAfFRWrKGsCyVDQ3LaAmtwbbxo,3WSx4KCRxAfFRWrKGsCyVDQ3LaAmtwbbxo,0.15722065,0.156842,0.00037865,p2sh,AS15169,CH,AS8075,BR,benign,wallet_00093
2026-09-04T09:02:29.142410+00:00,143.6.84.237,118.42.84.119,8333,8333,4573279310618a68f48a8f6df793e2cabff2442166a4e72df0398b3ffb666bf8,1vctFPPkgQWmVnuLe58AcchpEfLP1krgjn,3pJUqAzypk1ynCF21rsdweabUeLWbNY31R,0.58953328,0.58926965,0.00026363,p2sh,AS16509,RU,AS16509,SG,benign,wallet_00094
2026-09-04T10:37:21.142410+00:00,81.216.181.92,40.195.102.217,52140,8333,db05d26d130a17caa5ea7aace5d50d76f0fbd3e8657f79198fcce45b51d41433,3XBN7hSMKhp5d3DzZ7VwVNHcbcMqPcD94G,3HAtobjG6FFP93r6z2yp9YUp8miUtmgy3G,0.30927907,0.30909095,0.00018812,p2sh,AS16276,GB,AS8075,SG,benign,wallet_00095
2026-09-04T09:59:47.142410+00:00,88.158.31.101,175.105.85.120,18333,8333,a14b1ace04b4161d28b426048edfde6e1ebea883bcf88ce1bee04541c5634cf5,1PoxbdquBCBT7Lk2mXRjv7aanPBM8Mt8sK,"bc1q8648tc2t4q7uy7hp8jnjwpr5rg7j7lhpxc3nn0,31e5R1oQ7tBxJDWf2Q7nkbRsygdp9KAykz,1v5ioneDiPci6yDevxhjcZFZ2Ms1w7zNa6,18nwk6A9UEedK3AdPsR4BKwadPQzBq5u3g,145ar9Z5UPw8ab18yeqSRAhvxhTQjCEVWr",1.70784071,"0.34145711,0.34145711,0.34145711,0.34145711,0.34145711",0.00055516,p2pkh,AS24940,DE,AS24940,JP,fan_out,wallet_00096
2026-09-04T08:52:17.142410+00:00,122.160.177.134,111.237.173.74,50124,8333,73abdd1c466d3931db157d835d4683d1690f1c91c628558059c5c4e867e964e1,1jXQ2xbiTKjcSqzmHhzMJus1vQax4rWhf6,"1dGqs31YaRgUrkoNDXv25AerGGnMJrK8EN,1VMqsRB334ZFobHYmXVTpZ9tegP9JUEsvs",22.14641858,"0.28826114,21.85782127",0.00033617,p2sh,AS13335,NL,AS16276,RU,peel_chain,wallet_00097
2026-09-04T09:34:25.142410+00:00,192.94.248.181,18.73.4.247,50124,8333,cf6314c379f34428dbd7c96163d860c85387fbf209dcdf02e364deb12e371cb3,"3Ee22pUbV3T96TadmnpC5UuM8JNiMSpJ5R,1dGqs31YaRgUrkoNDXv25AerGGnMJrK8EN,13JpLn7zQ4TcBY2i6rw5Bg6kwVPdKVdSrT,3N8s93sCJtfQej7SXGq51dHBhcY4YsWynq","1VH67DGsoRwu3LYkCFcXjVfvQ8VbtCEBtB,38Vb6hCKLPfkZLJWkoEoybx7GTzPmXWDHg","0.389834,1.21614314,1.2029633,1.21050404","2.00947517,2.00947518",0.00049413,p2sh,AS16509,SG,AS24940,US,mixer,wallet_00098
2026-09-04T10:05:50.142410+00:00,139.123.234.106,136.227.222.237,18333,8333,0eeccb0cee13f683c0fd5d997267a73b253f5a3b546e9ad5b1e0ac26f29fd0fd,"1tUesSGeUk4cvAjuf9L6SRuHVLv9ZTT46o,3cDH2L3c5SCW1PfAY3V3qd71vdp4kdzuSs,386o4HJQxo1kJM27LicBuCd8ZDwmRSpHnw,1Vc3nkU9Qz29rAVm1riUYGyoYdUsY5Bnff,1p8PQ2HHJpWjX4muUKdkkcNRnz44JDkLqe,bc1q87haqv7es09l9uykkq0ugrj2c7cqx9gyt8xpcd",bc1q745n2xla5mnweh7lkfnqujh2rkqm7uwhess7rz,"0.45609227,1.1008915,1.30195176,1.18489437,0.20210504,0.66949768",4.91532593,0.00010669,p2sh,AS8075,RU,AS16276,GB,mixer,wallet_00099
2026-09-04T11:32:51.142410+00:00,55.144.177.207,111.41.21.149,8333,8333,5b28717a52a178701039417277e5ff689248d44763e2e71bbccc67b47f89ff57,3UgxrtKF9EJNjjEWor65J3Wen7p9XDGzNC,"3uTGRkTNpy8PnU3HQFSG2NLqwzX97yBaEB,3yw3xrkLgWHmTwqEZ6GZPsbkPbWF4nzBDP",1.07115611,"0.41466615,0.65638171",0.00010825,p2wpkh,AS8075,CH,AS7018,GB,benign,wallet_00100
2026-09-04T09:46:18.142410+00:00,211.22.208.186,1.191.98.40,8332,8333,294892ef6c945983d8762a05394de885f2b870f6da33f16d2391ce748026f9b2,1LypKCfZckfUMmFojtxVYM28ugZ3L41eAQ,1idHemUNEJLquUGCBAfizGaDyfWCUGucgg,0.81048221,0.80987753,0.00060468,p2sh,AS15169,NL,AS16276,RU,benign,wallet_00101
2026-09-04T08:12:53.142410+00:00,91.187.255.85,3.189.247.18,8332,8333,16267d6f98e9569fc8fa386b0a156cd0b66fcdbeff620630618783dd92a95d03,"1YkdSWKrQQkKvVfSoCphf55fvUhSqovr33,3uTGRkTNpy8PnU3HQFSG2NLqwzX97yBaEB,3m1uDuiytPLz8RgY4oegLwMkdUABiULSEo,3sfeswbt7eZLXWkurGb19ap98waNVq19re",3LgWKZeN5vxU4fKDTJTp1nU2L3gZQ9kLNy,"0.7513932,0.29014376,1.20844674,0.60255246",2.85175912,0.00077704,p2wpkh,AS15169,CH,AS13335,CH,mixer,wallet_00102
2026-09-04T11:51:45.142410+00:00,88.158.31.101,81.177.52.19,50124,8333,26ba8c23a84d71c797da8b370622dc5fb8bea135afb1f2369b6dec887c77b3fe,1Vc3nkU9Qz29rAVm1riUYGyoYdUsY5Bnff,"3UGnq2rpF2LAXsaor4uun8GtWxPeN5KCcE,35gyJH94DahhUW15NzG3LRusucg7pWYQNk,1qLqvDgi8rygk1jhrc4ZV316uUgaGWLduc,3pJgR58oEDryC47mkwZ9f3sF8DtFGa15jm",4.75998464,"1.18993949,1.18993949,1.18993949,1.18993947",0.0002267,p2sh,AS24940,GB,AS16509,RU,fan_out,wallet_00103
2026-09-04T10:54:03.142410+00:00,94.208.15.186,54.62.239.1,8333,8333,51095e73607c0e64bd82d174be74f98ed4c2756c670fd361248932b503b1e701,1Vc3nkU9Qz29rAVm1riUYGyoYdUsY5Bnff,3tbfrgSA7mFHZ81CeEwgPjcNmHm9ifkNDW,0.31014243,0.31004018,0.00010225,p2pkh,AS16276,DE,AS15169,SG,benign,wallet_00104
2026-09-04T11:38:26.142410+00:00,11.210.73.217,24.54.136.116,8332,8333,0bc694976e43d978643d37e4b7072a7555f0dc7a5f43e11379f55cf4c9fba10f,39UByXjxZ599wLEVGAUqEhBacVJ3x1piQW,3T2TXuBA9DYE7GLcNuXbTmRkJ5ddgeDrTx,0.52154657,0.52075143,0.00079514,p2pkh,AS24940,JP,AS24940,RU,benign,wallet_00105
